genre_action,genre_adventure,genre_animation,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_foreign,genre_history,genre_horror,genre_music,genre_mystery,genre_romance,genre_science fiction,genre_thriller,genre_tv movie,genre_war,genre_western,lang_cn,lang_da,lang_de,lang_en,lang_es,lang_fr,lang_hi,lang_it,lang_ja,lang_ko,lang_pt,lang_ru,lang_zh,id,popularity,vote_average,title,release_year,clusters,thumbnail_location
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10641,0.0099133748496097,0.5700000000000001,Autumn in New York,2000,5,thumbnails/10641.jpg
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11172,0.0201679357492358,0.6200000000000001,Music and Lyrics,2007,9,thumbnails/11172.jpg
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39513,0.0492825898482647,0.65,Paul,2011,6,thumbnails/39513.jpg
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82687,0.0174547793630403,0.54,The Guilt Trip,2012,6,thumbnails/82687.jpg
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41446,0.0402234524218448,0.61,Scream 4,2011,6,thumbnails/41446.jpg
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8224,0.029214775054952,0.61,8MM,1999,5,thumbnails/8224.jpg
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10537,0.0123275902811373,0.67,The Doors,1991,1,thumbnails/10537.jpg
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,225886,0.0829631176995947,0.53,Sex Tape,2014,0,thumbnails/225886.jpg
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10385,0.0039004526837954,0.5,Hanging Up,2000,5,thumbnails/10385.jpg
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55779,0.0440337478203171,0.5900000000000001,Final Destination 5,2011,6,thumbnails/55779.jpg
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10154,0.0077499917417685,0.53,Mickey Blue Eyes,1999,5,thumbnails/10154.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10647,0.027768206322967,0.7000000000000001,Pay It Forward,2000,5,thumbnails/10647.jpg
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11431,0.0113806738183048,0.5900000000000001,Fever Pitch,2005,3,thumbnails/11431.jpg
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8457,0.0171947097436394,0.55,Drillbit Taylor,2008,9,thumbnails/8457.jpg
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,188161,0.0374703260012629,0.58,A Million Ways to Die in the West,2014,0,thumbnails/188161.jpg
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8850,0.0093398915985759,0.54,The Shadow,1994,1,thumbnails/8850.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64685,0.035481017035806,0.6900000000000001,Extremely Loud & Incredibly Close,2011,6,thumbnails/64685.jpg
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38357,0.0256869641084338,0.61,Morning Glory,2010,6,thumbnails/38357.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10060,0.0147166441323134,0.63,Get Rich or Die Tryin',2005,3,thumbnails/10060.jpg
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11398,0.0089448784285027,0.5599999999999999,The Art of War,2000,5,thumbnails/11398.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1833,0.0119158544993121,0.67,Rent,2005,3,thumbnails/1833.jpg
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10391,0.0037935693604237,0.49,Bless the Child,2000,5,thumbnails/10391.jpg
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8970,0.005530332853879,0.5,The Out-of-Towners,1999,5,thumbnails/8970.jpg
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9306,0.0150877269046241,0.4599999999999999,The Island of Dr. Moreau,1996,5,thumbnails/9306.jpg
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11370,0.0037649986149252,0.52,The Musketeer,2001,3,thumbnails/11370.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12184,0.0261988174198855,0.6400000000000001,The Other Boleyn Girl,2008,9,thumbnails/12184.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1921,0.0221252339673778,0.6400000000000001,Sweet November,2001,3,thumbnails/1921.jpg
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1683,0.0153558905787638,0.54,The Reaping,2007,9,thumbnails/1683.jpg
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,203,0.0194176498816015,0.7200000000000001,Mean Streets,1973,4,thumbnails/203.jpg
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11858,0.0051583820864221,0.5900000000000001,Renaissance Man,1994,1,thumbnails/11858.jpg
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62835,0.0385864923808248,0.65,Colombiana,2011,6,thumbnails/62835.jpg
0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18937,0.0183410469492258,0.6900000000000001,Quest for Camelot,1998,5,thumbnails/18937.jpg
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13536,0.0039706141019861,0.5700000000000001,City By The Sea,2002,3,thumbnails/13536.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15556,0.0065994493281182,0.5900000000000001,At First Sight,1999,5,thumbnails/15556.jpg
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10718,0.0084063285558092,0.47,Torque,2004,3,thumbnails/10718.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11062,0.004136071108346,0.6000000000000001,City Hall,1996,5,thumbnails/11062.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10802,0.0165752044762719,0.49,Showgirls,1995,5,thumbnails/10802.jpg
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1887,0.0255421014290177,0.65,Marie Antoinette,2006,9,thumbnails/1887.jpg
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6071,0.0078902677520959,0.5700000000000001,Kiss of Death,1995,5,thumbnails/6071.jpg
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10461,0.005133067464821,0.48,Get Carter,2000,5,thumbnails/10461.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80278,0.0543177154818194,0.7000000000000001,The Impossible,2012,6,thumbnails/80278.jpg
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12704,0.0027526570179435,0.42,Ishtar,1987,8,thumbnails/12704.jpg
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10315,0.0471213824387836,0.75,Fantastic Mr. Fox,2009,6,thumbnails/10315.jpg
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16643,0.0102565892672311,0.5700000000000001,Life or Something Like It,2002,3,thumbnails/16643.jpg
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2687,0.0082489381938151,0.5700000000000001,Memoirs of an Invisible Man,1992,1,thumbnails/2687.jpg
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,194,0.0841953829983641,0.78,Amélie,2001,3,thumbnails/194.jpg
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11025,0.0114665904904989,0.55,New York Minute,2004,3,thumbnails/11025.jpg
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8849,0.0173814783150377,0.5599999999999999,Alfie,2004,3,thumbnails/8849.jpg
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78698,0.009483217012904,0.66,Big Miracle,2012,6,thumbnails/78698.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30943,0.0054200734862279,0.5900000000000001,The Deep End of the Ocean,1999,5,thumbnails/30943.jpg
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9544,0.007716607049505,0.32,FearDotCom,2002,3,thumbnails/9544.jpg
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24418,0.0187583287631961,0.55,Cirque du Freak: The Vampire's Assistant,2009,6,thumbnails/24418.jpg
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7288,0.0178048977683711,0.5900000000000001,Duplex,2003,3,thumbnails/7288.jpg
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14655,0.0062624696282645,0.63,Soul Men,2008,9,thumbnails/14655.jpg
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24575,0.0018618141836581,0.52,Raise the Titanic,1980,8,thumbnails/24575.jpg
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10366,0.0166361457302314,0.42,Universal Soldier: The Return,1999,5,thumbnails/10366.jpg
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19898,0.0323820950541416,0.65,Pandorum,2009,6,thumbnails/19898.jpg
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4965,0.0109408538251026,0.61,Impostor,2001,3,thumbnails/4965.jpg
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15074,0.0033251603481411,0.5,Extreme Ops,2002,3,thumbnails/15074.jpg
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56715,0.0123855026888759,0.48,Just Visiting,2001,3,thumbnails/56715.jpg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1272,0.0588209611001202,0.7000000000000001,Sunshine,2007,9,thumbnails/1272.jpg
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72358,0.0149829222012078,0.6000000000000001,A Thousand Words,2012,6,thumbnails/72358.jpg
0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20542,0.0048403406701411,0.54,Delgo,2008,9,thumbnails/20542.jpg
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,266396,0.0307625314632108,0.55,The Gunman,2015,0,thumbnails/266396.jpg
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9978,0.0185963277480369,0.51,Stormbreaker,2006,9,thumbnails/9978.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8271,0.0361932093375084,0.66,Disturbia,2007,9,thumbnails/8271.jpg
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10428,0.0203771842528233,0.6200000000000001,Hackers,1995,5,thumbnails/10428.jpg
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5353,0.0091915352386962,0.66,The Hunting Party,2007,9,thumbnails/5353.jpg
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11934,0.0162047955422985,0.71,The Hudsucker Proxy,1994,1,thumbnails/11934.jpg
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14392,0.0078623171662875,0.63,The Warlords,2007,9,thumbnails/14392.jpg
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19495,0.00937851167209,0.43,Nomad: The Warrior,2005,3,thumbnails/19495.jpg
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,110415,0.0733665085418208,0.67,Snowpiercer,2013,0,thumbnails/110415.jpg
0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,77459,0.0198441849806704,0.65,A Monster in Paris,2011,6,thumbnails/77459.jpg
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26486,0.0077313561143981,0.5900000000000001,The Last Shot,2004,3,thumbnails/26486.jpg
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9495,0.0510400961415179,0.73,The Crow,1994,1,thumbnails/9495.jpg
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256040,0.0185632868275353,0.75,Baahubali: The Beginning,2015,0,thumbnails/256040.jpg
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24420,0.0428202060905316,0.67,The Time Traveler's Wife,2009,6,thumbnails/24420.jpg
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1257,0.0213321719284172,0.58,Because I Said So,2007,9,thumbnails/1257.jpg
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62214,0.0318741648523312,0.66,Frankenweenie,2012,6,thumbnails/62214.jpg
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16320,0.0518382290994908,0.7400000000000001,Serenity,2005,3,thumbnails/16320.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8842,0.0032172833987466,0.45,Against the Ropes,2004,3,thumbnails/8842.jpg
1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9531,0.0253132853453765,0.53,Superman III,1983,8,thumbnails/9531.jpg
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64807,0.0243981751941599,0.6000000000000001,Grudge Match,2013,0,thumbnails/64807.jpg
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12289,0.0169454672215892,0.71,Red Cliff,2008,9,thumbnails/12289.jpg
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11529,0.0208497642102035,0.6000000000000001,Sweet Home Alabama,2002,3,thumbnails/11529.jpg
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20943,0.0255059859783401,0.6400000000000001,The Ugly Truth,2009,6,thumbnails/20943.jpg
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9099,0.0061872235858749,0.55,Sgt. Bilko,1996,5,thumbnails/9099.jpg
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9488,0.0275071910456962,0.53,Spy Kids 2: The Island of Lost Dreams,2002,3,thumbnails/9488.jpg
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,193,0.0168787012633588,0.6400000000000001,Star Trek: Generations,1994,1,thumbnails/193.jpg
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44865,0.0227813240880612,0.63,The Grandmaster,2013,0,thumbnails/44865.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55787,0.0191882273434567,0.67,Water for Elephants,2011,6,thumbnails/55787.jpg
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,257932,0.0057759629171824,0.68,Dragon Nest: Warriors' Dawn,2014,0,thumbnails/257932.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10400,0.0237846762247848,0.7200000000000001,The Hurricane,1999,5,thumbnails/10400.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1957,0.0131346064841729,0.6200000000000001,Enough,2002,3,thumbnails/1957.jpg
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10833,0.0159115285348498,0.5700000000000001,Heartbreakers,2001,3,thumbnails/10833.jpg
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,256961,0.0471208467944104,0.5,Paul Blart: Mall Cop 2,2015,0,thumbnails/256961.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5852,0.0073714053798382,0.5599999999999999,Angel Eyes,2001,3,thumbnails/5852.jpg
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12312,0.006003599212684,0.55,Joe Somebody,2001,3,thumbnails/12312.jpg
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,622,0.0346727422398084,0.63,The Ninth Gate,1999,5,thumbnails/622.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11306,0.003913039755515,0.5700000000000001,Extreme Measures,1996,5,thumbnails/11306.jpg
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12508,0.0132572302142627,0.6000000000000001,Rock Star,2001,3,thumbnails/12508.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25793,0.0213164212428093,0.6900000000000001,Precious,2009,6,thumbnails/25793.jpg
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10534,0.0114749038282221,0.63,White Squall,1996,5,thumbnails/10534.jpg
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1091,0.0602240238595967,0.78,The Thing,1982,8,thumbnails/1091.jpg
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87421,0.0532557165677795,0.6200000000000001,Riddick,2013,0,thumbnails/87421.jpg
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10871,0.0047182091846671,0.58,Switchback,1997,5,thumbnails/10871.jpg
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13503,0.0064432718751311,0.54,Texas Rangers,2001,3,thumbnails/13503.jpg
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13600,0.0267995408712263,0.6200000000000001,City of Ember,2008,9,thumbnails/13600.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68722,0.0293315398178045,0.7000000000000001,The Master,2012,6,thumbnails/68722.jpg
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14324,0.0077212165605712,0.43,Virgin Territory,2007,9,thumbnails/14324.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14325,0.0044288972656283,0.71,The Express,2008,9,thumbnails/14325.jpg
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,299687,0.066115637993227,0.5599999999999999,The 5th Wave,2016,0,thumbnails/299687.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,312221,0.065982719383863,0.73,Creed,2015,0,thumbnails/312221.jpg
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23168,0.027659334605451,0.7000000000000001,The Town,2010,6,thumbnails/23168.jpg
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76494,0.0308473494362856,0.58,What to Expect When You're Expecting,2012,6,thumbnails/76494.jpg
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4944,0.0364797516667713,0.65,Burn After Reading,2008,9,thumbnails/4944.jpg
0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10488,0.0163924389614363,0.5599999999999999,Nim's Island,2008,9,thumbnails/10488.jpg
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96721,0.0376932100233388,0.77,Rush,2013,0,thumbnails/96721.jpg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,334,0.0353974862081652,0.75,Magnolia,1999,5,thumbnails/334.jpg
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23742,0.0294951591870719,0.53,Cop Out,2010,6,thumbnails/23742.jpg
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,259694,0.0526256308964187,0.5900000000000001,How to Be Single,2016,0,thumbnails/259694.jpg
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62837,0.0075812729010169,0.67,Dolphin Tale,2011,6,thumbnails/62837.jpg
0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8966,0.1451431400688118,0.58,Twilight,2008,9,thumbnails/8966.jpg
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8470,0.0313678153153661,0.7000000000000001,John Q,2002,3,thumbnails/8470.jpg
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11001,0.0192619658153291,0.61,Blue Streak,1999,5,thumbnails/11001.jpg
